Chr	Start	End	Site_count
chr1	8300000	8400000	414
chr1	8400000	8500000	494
chr1	8500000	8600000	483
chr1	8600000	8700000	410
chr1	8700000	8800000	603
chr1	8800000	8900000	448
chr1	8900000	9000000	459
chr1	9000000	9100000	414
chr1	9100000	9200000	366
chr1	9200000	9300000	497
chr1	9300000	9400000	464
chr1	9400000	9500000	490
chr1	9500000	9600000	646
chr1	9600000	9700000	622
chr1	9700000	9800000	716
chr1	9800000	9900000	974
chr1	9900000	10000000	908
chr1	10000000	10100000	853
chr1	10100000	10200000	843
chr1	10200000	10300000	599
chr1	10300000	10400000	597
chr1	10400000	10500000	592
chr1	10500000	10600000	482
chr1	10600000	10700000	493
chr1	10700000	10800000	514
chr1	10800000	10900000	441
chr1	10900000	11000000	527
chr1	11000000	11100000	595
chr1	11100000	11200000	673
chr1	11200000	11300000	573
chr1	11300000	11400000	583
chr1	11400000	11500000	566
chr1	11500000	11600000	554
chr1	11600000	11700000	482
chr1	11700000	11800000	418
chr1	11800000	11900000	473
chr1	11900000	12000000	613
chr1	12000000	12100000	432
chr1	12100000	12200000	518
chr1	12200000	12300000	439
chr1	12300000	12400000	512
chr1	12400000	12500000	620
chr1	12500000	12600000	732
chr1	12600000	12700000	644
chr1	12700000	12800000	946
chr1	12800000	12900000	982
chr1	12900000	13000000	904
chr1	13000000	13100000	843
chr1	13100000	13200000	1126
chr1	13200000	13300000	1069
chr1	13300000	13400000	988
chr1	13400000	13500000	774
chr1	13500000	13600000	1048
chr1	13600000	13700000	841
chr1	13700000	13800000	650
chr1	13800000	13900000	719
chr1	13900000	14000000	687
chr1	14000000	14100000	518
chr1	14100000	14200000	705
chr1	14200000	14300000	788
chr1	14300000	14400000	639
chr1	14400000	14500000	637
chr1	14500000	14600000	627
chr1	14600000	14700000	622
chr1	14700000	14800000	671
chr1	14800000	14900000	669
chr1	14900000	15000000	553
chr1	15000000	15100000	501
chr1	15100000	15200000	561
chr1	15200000	15300000	480
chr1	15300000	15400000	633
chr1	15400000	15500000	494
chr1	15500000	15600000	596
chr1	15600000	15700000	684
chr1	15700000	15800000	578
chr1	15800000	15900000	778
chr1	15900000	16000000	606
chr1	16000000	16100000	711
chr1	16100000	16200000	788
chr1	16200000	16300000	854
chr1	16300000	16400000	687
chr1	16400000	16500000	643
chr1	16500000	16600000	754
chr1	16600000	16700000	724
chr1	16700000	16800000	556
chr1	16800000	16900000	507
chr1	16900000	17000000	481
chr1	17000000	17100000	617
chr1	17100000	17200000	549
chr1	17200000	17300000	453
chr1	17300000	17400000	416
chr1	17400000	17500000	416
chr1	17500000	17600000	439
chr1	17600000	17700000	488
chr1	17700000	17800000	497
chr1	17800000	17900000	387
chr1	17900000	18000000	532
chr1	18000000	18100000	521
chr1	18100000	18200000	466
chr1	18200000	18300000	498
chr1	18300000	18400000	556
chr1	18400000	18500000	479
chr1	18500000	18600000	421
chr1	18600000	18700000	491
chr1	18700000	18800000	424
chr1	18800000	18900000	481
chr1	18900000	19000000	591
chr1	19000000	19100000	483
chr1	19100000	19200000	586
chr1	19200000	19300000	419
chr1	19300000	19400000	524
chr1	19400000	19500000	485
chr1	19500000	19600000	571
chr1	19600000	19700000	590
chr1	19700000	19800000	576
chr1	19800000	19900000	552
chr1	19900000	20000000	576
chr1	20000000	20100000	566
chr1	20100000	20200000	498
chr1	20200000	20300000	516
chr1	20300000	20400000	528
chr1	20400000	20500000	563
chr1	20500000	20600000	726
chr1	20600000	20700000	675
chr1	20700000	20800000	874
chr1	20800000	20900000	891
chr1	20900000	21000000	1041
chr1	21000000	21100000	1156
chr1	21100000	21200000	785
chr1	21200000	21300000	825
chr1	21300000	21400000	715
chr1	21400000	21500000	848
chr1	21500000	21600000	672
chr1	21600000	21700000	641
chr1	21700000	21800000	575
chr1	21800000	21900000	648
chr1	21900000	22000000	629
chr1	22000000	22100000	529
chr1	22100000	22200000	523
chr1	22200000	22300000	732
chr1	22300000	22400000	894
chr1	22400000	22500000	635
chr1	22500000	22600000	651
chr1	22600000	22700000	749
chr1	22700000	22800000	744
chr1	22800000	22900000	554
chr1	22900000	23000000	667
chr1	23000000	23100000	712
chr1	23100000	23200000	704
chr1	23200000	23300000	626
chr1	23300000	23400000	959
chr1	23400000	23500000	572
chr1	23500000	23600000	739
chr1	23600000	23700000	803
chr1	23700000	23800000	837
chr1	23800000	23900000	800
chr1	23900000	24000000	874
chr1	24000000	24100000	887
chr1	24100000	24200000	938
chr1	24200000	24300000	1011
chr1	24300000	24400000	971
chr1	24400000	24500000	801
chr1	24500000	24600000	914
chr1	24600000	24700000	777
chr1	24700000	24800000	1047
chr1	24800000	24900000	690
chr1	24900000	25000000	627
chr1	25000000	25100000	945
chr1	25100000	25200000	763
chr1	25200000	25300000	758
chr1	25300000	25400000	719
chr1	25400000	25500000	723
chr1	25500000	25600000	684
chr1	25600000	25700000	678
chr1	25700000	25800000	717
chr1	25800000	25900000	581
chr1	25900000	26000000	542
chr1	26000000	26100000	463
chr1	26100000	26200000	430
chr1	26200000	26300000	521
chr1	26300000	26400000	494
chr1	26400000	26500000	489
chr1	26500000	26600000	456
chr1	26600000	26700000	540
chr1	26700000	26800000	485
chr1	26800000	26900000	412
chr1	26900000	27000000	434
chr1	27000000	27100000	447
chr1	27100000	27200000	439
chr1	27200000	27300000	430
chr1	27300000	27400000	437
chr1	27400000	27500000	519
chr1	27500000	27600000	438
chr1	27600000	27700000	356
chr1	27700000	27800000	510
chr1	27800000	27900000	445
chr1	27900000	28000000	441
chr1	28000000	28100000	421
chr1	28100000	28200000	470
chr1	28200000	28300000	512
chr1	28300000	28400000	478
chr1	28400000	28500000	521
chr1	28500000	28600000	461
chr1	28600000	28700000	473
chr1	28700000	28800000	428
chr1	28800000	28900000	560
chr1	28900000	29000000	431
chr1	29000000	29100000	489
chr1	29100000	29200000	335
chr1	29200000	29300000	472
chr1	29300000	29400000	414
chr1	29400000	29500000	448
chr1	29500000	29600000	430
chr1	29600000	29700000	552
chr1	29700000	29800000	419
chr1	29800000	29900000	396
chr1	29900000	30000000	482
chr1	30000000	30100000	486
chr1	30100000	30200000	472
chr1	30200000	30300000	505
chr1	30300000	30400000	451
chr1	30400000	30500000	531
chr1	30500000	30600000	741
chr1	30600000	30700000	641
chr1	30700000	30800000	744
chr1	30800000	30900000	847
chr1	30900000	31000000	662
chr1	31000000	31100000	682
chr1	31100000	31200000	704
chr1	31200000	31300000	682
chr1	31300000	31400000	544
chr1	31400000	31500000	529
chr1	31500000	31600000	491
chr1	31600000	31700000	441
chr1	31700000	31800000	511
chr1	31800000	31900000	540
chr1	31900000	32000000	456
chr1	32000000	32100000	388
chr1	32100000	32200000	487
chr1	32200000	32300000	527
chr1	32300000	32400000	449
chr1	32400000	32500000	520
chr1	32500000	32600000	579
chr1	32600000	32700000	617
chr1	32700000	32800000	667
chr1	32800000	32900000	657
chr1	32900000	33000000	549
chr1	33000000	33100000	444
chr1	33100000	33200000	611
chr1	33200000	33300000	694
chr1	33300000	33400000	610
chr1	33400000	33500000	843
chr1	33500000	33600000	900
chr1	33600000	33700000	1116
chr1	33700000	33800000	1211
chr1	33800000	33900000	1115
chr1	33900000	34000000	1249
chr1	34000000	34100000	1157
chr1	34100000	34200000	1603
chr1	34200000	34300000	1894
chr1	34300000	34400000	1023
chr1	34400000	34500000	848
chr1	34500000	34600000	749
chr1	34600000	34700000	804
chr1	34700000	34800000	1045
chr1	34800000	34900000	925
chr1	34900000	35000000	696
chr1	35000000	35100000	602
chr1	35100000	35200000	551
chr1	35200000	35300000	739
chr1	35300000	35400000	791
chr1	35400000	35500000	687
chr1	35500000	35600000	781
chr1	35600000	35700000	741
chr1	35700000	35800000	685
chr1	35800000	35900000	946
chr1	35900000	36000000	854
chr1	36000000	36100000	778
chr1	36100000	36200000	1139
chr1	36200000	36300000	1010
chr1	36300000	36400000	922
chr1	36400000	36500000	997
chr1	36500000	36600000	834
chr1	36600000	36700000	837
chr1	36700000	36800000	1078
chr1	36800000	36900000	1055
chr1	36900000	37000000	874
chr1	37000000	37100000	1040
chr1	37100000	37200000	1196
chr1	37200000	37300000	946
chr1	37300000	37400000	857
chr1	37400000	37500000	1265
chr1	37500000	37600000	956
chr1	37600000	37700000	1153
chr1	37700000	37800000	892
chr1	37800000	37900000	857
chr1	37900000	38000000	915
chr1	38000000	38100000	894
chr1	38100000	38200000	1044
chr1	38200000	38300000	1266
chr1	38300000	38400000	1201
chr1	38400000	38500000	1053
chr1	38500000	38600000	1316
chr1	38600000	38700000	1063
chr1	38700000	38800000	1085
chr1	38800000	38900000	975
chr1	38900000	39000000	1030
chr1	39000000	39100000	1002
chr1	39100000	39200000	982
chr1	39200000	39300000	1139
chr1	39300000	39400000	1065
chr1	39400000	39500000	1154
chr1	39500000	39600000	1072
chr1	39600000	39700000	1008
chr1	39700000	39800000	1095
chr1	39800000	39900000	1120
chr1	39900000	40000000	1071
chr1	40000000	40100000	1070
chr1	40100000	40200000	830
chr1	40200000	40300000	951
chr1	40300000	40400000	1041
chr1	40400000	40500000	991
chr1	40500000	40600000	713
chr1	40600000	40700000	899
chr1	40700000	40800000	1115
chr1	40800000	40900000	980
chr1	40900000	41000000	967
chr1	41000000	41100000	959
chr1	41100000	41200000	854
chr1	41200000	41300000	917
chr1	41300000	41400000	862
chr1	41400000	41500000	686
chr1	41500000	41600000	580
chr1	41600000	41700000	665
chr1	41700000	41800000	715
chr1	41800000	41900000	656
chr1	41900000	42000000	689
chr1	42000000	42100000	663
chr1	42100000	42200000	757
chr1	42200000	42300000	920
chr1	42300000	42400000	792
chr1	42400000	42500000	953
chr1	42500000	42600000	816
chr1	42600000	42700000	747
chr1	42700000	42800000	840
chr1	42800000	42900000	996
chr1	42900000	43000000	928
chr1	43000000	43100000	922
chr1	43100000	43200000	961
chr1	43200000	43300000	721
chr1	43300000	43400000	798
chr1	43400000	43500000	949
chr1	43500000	43600000	863
chr1	43600000	43700000	668
chr1	43700000	43800000	812
chr1	43800000	43900000	672
chr1	43900000	44000000	583
chr1	44000000	44100000	781
chr1	44100000	44200000	758
chr1	44200000	44300000	497
chr1	44300000	44400000	531
chr1	44400000	44500000	358
chr1	44500000	44600000	541
chr1	44600000	44700000	490
chr1	44700000	44800000	472
chr1	44800000	44900000	451
chr1	44900000	45000000	379
chr1	45000000	45100000	478
chr1	45100000	45200000	419
chr1	45200000	45300000	465
chr1	45300000	45400000	562
chr1	45400000	45500000	543
chr1	45500000	45600000	550
chr1	45600000	45700000	478
chr1	45700000	45800000	587
chr1	45800000	45900000	708
chr1	45900000	46000000	624
chr1	46000000	46100000	605
chr1	46100000	46200000	555
chr1	46200000	46300000	649
chr1	46300000	46400000	573
chr1	46400000	46500000	511
chr1	46500000	46600000	488
chr1	46600000	46700000	656
chr1	46700000	46800000	526
chr1	46800000	46900000	729
chr1	46900000	47000000	512
chr1	47000000	47100000	561
chr1	47100000	47200000	389
chr1	47200000	47300000	494
chr1	47300000	47400000	425
chr1	47400000	47500000	554
chr1	47500000	47600000	443
chr1	47600000	47700000	453
chr1	47700000	47800000	574
chr1	47800000	47900000	552
chr1	47900000	48000000	578
chr1	48000000	48100000	399
chr1	48100000	48200000	476
chr1	48200000	48300000	370
chr1	48300000	48400000	411
chr1	48400000	48500000	425
chr1	48500000	48600000	413
chr1	48600000	48700000	522
chr1	48700000	48800000	476
chr1	48800000	48900000	438
chr1	48900000	49000000	519
chr1	49000000	49100000	411
chr1	49100000	49200000	375
chr1	49200000	49300000	431
chr1	49300000	49400000	519
chr1	49400000	49500000	460
chr1	49500000	49600000	421
chr1	49600000	49700000	344
chr1	49700000	49800000	491
chr1	49800000	49900000	530
chr1	49900000	50000000	398
chr1	50000000	50100000	405
chr1	50100000	50200000	442
chr1	50200000	50300000	371
chr1	50300000	50400000	429
chr1	50400000	50500000	370
chr1	50500000	50600000	404
chr1	50600000	50700000	515
chr1	50700000	50800000	476
chr1	50800000	50900000	531
chr1	50900000	51000000	691
chr1	51000000	51100000	729
chr1	51100000	51200000	789
chr1	51200000	51300000	738
chr1	51300000	51400000	959
chr1	51400000	51500000	798
chr1	51500000	51600000	795
chr1	51600000	51700000	777
chr1	51700000	51800000	1041
chr1	51800000	51900000	1094
chr1	51900000	52000000	975
chr1	52000000	52100000	869
chr1	52100000	52200000	1259
chr1	52200000	52300000	739
chr1	52300000	52400000	755
chr1	52400000	52500000	663
chr1	52500000	52600000	679
chr1	52600000	52700000	769
chr1	52700000	52800000	638
chr1	52800000	52900000	661
chr1	52900000	53000000	592
chr1	53000000	53100000	708
chr1	53100000	53200000	599
chr1	53200000	53300000	717
chr1	53300000	53400000	796
chr1	53400000	53500000	586
chr1	53500000	53600000	628
chr1	53600000	53700000	613
chr1	53700000	53800000	765
chr1	53800000	53900000	836
chr1	53900000	54000000	780
chr1	54000000	54100000	721
chr1	54100000	54200000	763
chr1	54200000	54300000	593
chr1	54300000	54400000	688
chr1	54400000	54500000	829
chr1	54500000	54600000	855
chr1	54600000	54700000	793
chr1	54700000	54800000	821
chr1	54800000	54900000	844
chr1	54900000	55000000	882
chr1	55000000	55100000	816
chr1	55100000	55200000	814
chr1	55200000	55300000	722
chr1	55300000	55400000	553
chr1	55400000	55500000	815
chr1	55500000	55600000	646
chr1	55600000	55700000	794
chr1	55700000	55800000	671
chr1	55800000	55900000	767
chr1	55900000	56000000	843
chr1	56000000	56100000	575
chr1	56100000	56200000	635
chr1	56200000	56300000	724
chr1	56300000	56400000	654
chr1	56400000	56500000	535
chr1	56500000	56600000	650
chr1	56600000	56700000	671
chr1	56700000	56800000	675
chr1	56800000	56900000	894
chr1	56900000	57000000	763
chr1	57000000	57100000	815
chr1	57100000	57200000	877
chr1	57200000	57300000	820
chr1	57300000	57400000	894
chr1	57400000	57500000	873
chr1	57500000	57600000	853
chr1	57600000	57700000	807
chr1	57700000	57800000	886
chr1	57800000	57900000	1183
chr1	57900000	58000000	889
chr1	58000000	58100000	972
chr1	58100000	58200000	976
chr1	58200000	58300000	1001
chr1	58300000	58400000	825
chr1	58400000	58500000	992
chr1	58500000	58600000	613
chr1	58600000	58700000	886
chr1	58700000	58800000	881
chr1	58800000	58900000	816
chr1	58900000	59000000	908
chr1	59000000	59100000	751
chr1	59100000	59200000	1035
chr1	59200000	59300000	837
chr1	59300000	59400000	954
chr1	59400000	59500000	812
chr1	59500000	59600000	899
chr1	59600000	59700000	692
chr1	59700000	59800000	684
chr1	59800000	59900000	649
chr1	59900000	60000000	657
chr1	60000000	60100000	818
chr1	60100000	60200000	676
chr1	60200000	60300000	723
chr1	60300000	60400000	746
chr1	60400000	60500000	655
chr1	60500000	60600000	780
chr1	60600000	60700000	768
chr1	60700000	60800000	764
chr1	60800000	60900000	824
chr1	60900000	61000000	883
chr1	61000000	61100000	743
chr1	61100000	61200000	930
chr1	61200000	61300000	703
chr1	61300000	61400000	770
chr1	61400000	61500000	663
chr1	61500000	61600000	640
chr1	61600000	61700000	691
chr1	61700000	61800000	670
chr1	61800000	61900000	595
chr1	61900000	62000000	688
chr1	62000000	62100000	722
chr1	62100000	62200000	690
chr1	62200000	62300000	658
chr1	62300000	62400000	724
chr1	62400000	62500000	809
chr1	62500000	62600000	805
chr1	62600000	62700000	950
chr1	62700000	62800000	1041
chr1	62800000	62900000	857
chr1	62900000	63000000	982
chr1	63000000	63100000	771
chr1	63100000	63200000	851
chr1	63200000	63300000	823
chr1	63300000	63400000	748
chr1	63400000	63500000	966
chr1	63500000	63600000	934
chr1	63600000	63700000	773
chr1	63700000	63800000	737
chr1	63800000	63900000	554
chr1	63900000	64000000	832
chr1	64000000	64100000	1030
chr1	64100000	64200000	742
chr1	64200000	64300000	805
chr1	64300000	64400000	746
chr1	64400000	64500000	753
chr1	64500000	64600000	728
chr1	64600000	64700000	922
chr1	64700000	64800000	997
chr1	64800000	64900000	851
chr1	64900000	65000000	834
chr1	65000000	65100000	882
chr1	65100000	65200000	886
chr1	65200000	65300000	705
chr1	65300000	65400000	784
chr1	65400000	65500000	496
chr1	65500000	65600000	580
chr1	65600000	65700000	548
chr1	65700000	65800000	414
chr1	65800000	65900000	511
chr1	65900000	66000000	553
chr1	66000000	66100000	559
chr1	66100000	66200000	603
chr1	66200000	66300000	631
chr1	66300000	66400000	631
chr1	66400000	66500000	747
chr1	66500000	66600000	574
chr1	66600000	66700000	813
chr1	66700000	66800000	693
chr1	66800000	66900000	754
chr1	66900000	67000000	870
chr1	67000000	67100000	849
chr1	67100000	67200000	949
chr1	67200000	67300000	642
chr1	67300000	67400000	551
chr1	67400000	67500000	608
chr1	67500000	67600000	575
chr1	67600000	67700000	605
chr1	67700000	67800000	502
chr1	67800000	67900000	508
chr1	67900000	68000000	621
chr1	68000000	68100000	596
chr1	68100000	68200000	627
chr1	68200000	68300000	546
chr1	68300000	68400000	631
chr1	68400000	68500000	440
chr1	68500000	68600000	516
chr1	68600000	68700000	523
chr1	68700000	68800000	582
chr1	68800000	68900000	554
chr1	68900000	69000000	532
chr1	69000000	69100000	645
chr1	69100000	69200000	666
chr1	69200000	69300000	771
chr1	69300000	69400000	718
chr1	69400000	69500000	913
chr1	69500000	69600000	1020
chr1	69600000	69700000	982
chr1	69700000	69800000	875
chr1	69800000	69900000	799
chr1	69900000	70000000	507
chr1	70000000	70100000	595
chr1	70100000	70200000	614
chr1	70200000	70300000	635
chr1	70300000	70400000	686
chr1	70400000	70500000	661
chr1	70500000	70600000	526
chr1	70600000	70700000	577
chr1	70700000	70800000	721
chr1	70800000	70900000	821
chr1	70900000	71000000	621
chr1	71000000	71100000	889
chr1	71100000	71200000	716
chr1	71200000	71300000	872
chr1	71300000	71400000	975
chr1	71400000	71500000	964
chr1	71500000	71600000	1018
chr1	71600000	71700000	1236
chr1	71700000	71800000	1046
chr1	71800000	71900000	1184
chr1	71900000	72000000	953
chr1	72000000	72100000	929
chr1	72100000	72200000	1141
chr1	72200000	72300000	1005
chr1	72300000	72400000	1216
chr1	72400000	72500000	1050
chr1	72500000	72600000	971
chr1	72600000	72700000	983
chr1	72700000	72800000	986
chr1	72800000	72900000	842
chr1	72900000	73000000	716
chr1	73000000	73100000	769
chr1	73100000	73200000	803
chr1	73200000	73300000	835
chr1	73300000	73400000	744
chr1	73400000	73500000	640
chr1	73500000	73600000	756
chr1	73600000	73700000	655
chr1	73700000	73800000	577
chr1	73800000	73900000	739
chr1	73900000	74000000	877
chr1	74000000	74100000	723
chr1	74100000	74200000	911
chr1	74200000	74300000	932
chr1	74300000	74400000	843
chr1	74400000	74500000	853
chr1	74500000	74600000	771
chr1	74600000	74700000	808
chr1	74700000	74800000	738
chr1	74800000	74900000	668
chr1	74900000	75000000	705
chr1	75000000	75100000	349
chr1	75100000	75200000	684
chr1	75200000	75300000	938
chr1	75300000	75400000	940
chr1	75400000	75500000	781
chr1	75500000	75600000	1049
chr1	75600000	75700000	989
chr1	75700000	75800000	790
chr1	75800000	75900000	796
chr1	75900000	76000000	826
chr1	76000000	76100000	863
chr1	76100000	76200000	809
chr1	76200000	76300000	766
chr1	76300000	76400000	556
chr1	76400000	76500000	584
chr1	76500000	76600000	706
chr1	76600000	76700000	644
chr1	76700000	76800000	645
chr1	76800000	76900000	759
chr1	76900000	77000000	809
chr1	77000000	77100000	803
chr1	77100000	77200000	831
chr1	77200000	77300000	957
chr1	77300000	77400000	1005
chr1	77400000	77500000	816
chr1	77500000	77600000	800
chr1	77600000	77700000	691
chr1	77700000	77800000	818
chr1	77800000	77900000	714
chr1	77900000	78000000	833
chr1	78000000	78100000	939
chr1	78100000	78200000	889
chr1	78200000	78300000	670
chr1	78300000	78400000	967
chr1	78400000	78500000	1090
chr1	78500000	78600000	974
chr1	78600000	78700000	733
chr1	78700000	78800000	851
chr1	78800000	78900000	844
chr1	78900000	79000000	608
chr1	79000000	79100000	607
chr1	79100000	79200000	429
chr1	79200000	79300000	482
chr1	79300000	79400000	612
chr1	79400000	79500000	664
chr1	79500000	79600000	663
chr1	79600000	79700000	985
chr1	79700000	79800000	937
chr1	79800000	79900000	845
chr1	79900000	80000000	825
chr1	80000000	80100000	758
chr1	80100000	80200000	933
chr1	80200000	80300000	811
chr1	80300000	80400000	679
chr1	80400000	80500000	720
chr1	80500000	80600000	848
chr1	80600000	80700000	670
chr1	80700000	80800000	651
chr1	80800000	80900000	543
chr1	80900000	81000000	528
chr1	81000000	81100000	490
chr1	81100000	81200000	549
chr1	81200000	81300000	625
chr1	81300000	81400000	637
chr1	81400000	81500000	529
chr1	81500000	81600000	656
chr1	81600000	81700000	710
chr1	81700000	81800000	562
chr1	81800000	81900000	585
chr1	81900000	82000000	603
chr1	82000000	82100000	603
chr1	82100000	82200000	751
chr1	82200000	82300000	802
chr1	82300000	82400000	872
chr1	82400000	82500000	958
chr1	82500000	82600000	711
chr1	82600000	82700000	902
chr1	82700000	82800000	993
chr1	82800000	82900000	913
chr1	82900000	83000000	800
chr1	83000000	83100000	897
chr1	83100000	83200000	846
chr1	83200000	83300000	647
chr1	83300000	83400000	608
chr1	83400000	83500000	588
chr1	83500000	83600000	471
chr1	83600000	83700000	533
chr1	83700000	83800000	597
chr1	83800000	83900000	644
chr1	83900000	84000000	500
chr1	84000000	84100000	569
chr1	84100000	84200000	641
chr1	84200000	84300000	644
chr1	84300000	84400000	644
chr1	84400000	84500000	609
chr1	84500000	84600000	609
chr1	84600000	84700000	845
chr1	84700000	84800000	639
chr1	84800000	84900000	671
chr1	84900000	85000000	915
chr1	85000000	85100000	824
chr1	85100000	85200000	914
chr1	85200000	85300000	1165
chr1	85300000	85400000	541
chr1	85400000	85500000	472
chr1	85500000	85600000	944
chr1	85600000	85700000	889
chr1	85700000	85800000	899
chr1	85800000	85900000	962
chr1	85900000	86000000	859
chr1	86000000	86100000	899
chr1	86100000	86200000	1103
chr1	86200000	86300000	1067
chr1	86300000	86400000	878
chr1	86400000	86500000	818
chr1	86500000	86600000	727
chr1	86600000	86700000	881
chr1	86700000	86800000	535
chr1	86800000	86900000	504
chr1	86900000	87000000	566
chr1	87000000	87100000	648
chr1	87100000	87200000	676
chr1	87200000	87300000	831
chr1	87300000	87400000	726
chr1	87400000	87500000	746
chr1	87500000	87600000	870
chr1	87600000	87700000	875
chr1	87700000	87800000	928
chr1	87800000	87900000	699
chr1	87900000	88000000	712
chr1	88000000	88100000	570
chr1	88100000	88200000	681
chr1	88200000	88300000	1843
chr1	88300000	88400000	1004
chr1	88400000	88500000	1027
chr1	88500000	88600000	761
chr1	88600000	88700000	864
chr1	88700000	88800000	968
chr1	88800000	88900000	892
chr1	88900000	89000000	904
chr1	89000000	89100000	1003
chr1	89100000	89200000	1033
chr1	89200000	89300000	902
chr1	89300000	89400000	785
chr1	89400000	89500000	892
chr1	89500000	89600000	862
chr1	89600000	89700000	1197
chr1	89700000	89800000	1114
chr1	89800000	89900000	1163
chr1	89900000	90000000	877
chr1	90000000	90100000	942
chr1	90100000	90200000	1017
chr1	90200000	90300000	948
chr1	90300000	90400000	998
chr1	90400000	90500000	957
chr1	90500000	90600000	925
chr1	90600000	90700000	900
chr1	90700000	90800000	788
chr1	90800000	90900000	882
chr1	90900000	91000000	725
chr1	91000000	91100000	956
chr1	91100000	91200000	967
chr1	91200000	91300000	738
chr1	91300000	91400000	864
chr1	91400000	91500000	784
chr1	91500000	91600000	919
chr1	91600000	91700000	1046
chr1	91700000	91800000	969
chr1	91800000	91900000	884
chr1	91900000	92000000	817
chr1	92000000	92100000	669
chr1	92100000	92200000	662
chr1	92200000	92300000	920
chr1	92300000	92400000	931
chr1	92400000	92500000	843
chr1	92500000	92600000	642
chr1	92600000	92700000	842
chr1	92700000	92800000	795
chr1	92800000	92900000	805
chr1	92900000	93000000	761
chr1	93000000	93100000	847
chr1	93100000	93200000	795
chr1	93200000	93300000	802
chr1	93300000	93400000	779
chr1	93400000	93500000	765
chr1	93500000	93600000	811
chr1	93600000	93700000	771
chr1	93700000	93800000	891
chr1	93800000	93900000	533
chr1	93900000	94000000	367
chr1	94000000	94100000	726
chr1	94100000	94200000	478
chr1	94200000	94300000	657
chr1	94300000	94400000	473
chr1	94400000	94500000	462
chr1	94500000	94600000	538
chr1	94600000	94700000	540
chr1	94700000	94800000	539
chr1	94800000	94900000	468
chr1	94900000	95000000	471
chr1	95000000	95100000	515
chr1	95100000	95200000	484
chr1	95200000	95300000	500
chr1	95300000	95400000	600
chr1	95400000	95500000	536
chr1	95500000	95600000	568
chr1	95600000	95700000	556
chr1	95700000	95800000	454
chr1	95800000	95900000	598
chr1	95900000	96000000	474
chr1	96000000	96100000	560
chr1	96100000	96200000	463
chr1	96200000	96300000	431
chr1	96300000	96400000	411
chr1	96400000	96500000	428
chr1	96500000	96600000	527
chr1	96600000	96700000	547
chr1	96700000	96800000	544
chr1	96800000	96900000	661
chr1	96900000	97000000	527
chr1	97000000	97100000	438
chr1	97100000	97200000	483
chr1	97200000	97300000	461
chr1	97300000	97400000	480
chr1	97400000	97500000	436
chr1	97500000	97600000	563
chr1	97600000	97700000	857
chr1	97700000	97800000	968
chr1	97800000	97900000	864
chr1	97900000	98000000	1005
chr1	98000000	98100000	925
chr1	98100000	98200000	697
chr1	98200000	98300000	502
chr1	98300000	98400000	429
chr1	98400000	98500000	525
chr1	98500000	98600000	495
chr1	98600000	98700000	378
chr1	98700000	98800000	425
chr1	98800000	98900000	396
chr1	98900000	99000000	406
chr1	99000000	99100000	421
chr1	99100000	99200000	444
chr1	99200000	99300000	417
